,BillNumber,BillTitle,BusinessAuthor,BusinessNumber,BusinessShortNumber,BusinessTitle,ID,IdLegislativePeriod,IdSession,Language,MeaningNo,MeaningYes,RegistrationNumber,SessionName,Subject,VoteEnd
6979,1,Arrêté fédéral portant approbation d'une convention contre les doubles impositions entre la Suisse et le Pérou,,20120090,12.090,Double imposition. Convention avec le Pérou,12245,49,4907,FR,,,8505,Session de printemps 2013,Gesamtabstimmung,2013-03-05T11:17:07.293
6980,,,CER-CN,20133008,13.3008,Conséquences des CDI et des AERF sur la politique d'aide au développement,12246,49,4907,FR,Ablehnung des Postulats,Annahme des Postulates,8506,Session de printemps 2013,,2013-03-05T11:19:17.45
6981,,,Lombardi,20123637,12.3637,Force du franc. Harmonisation partielle des heures d'ouverture des magasins,12247,49,4907,FR,Ablehnung des Antrages,Zustimmung zum Antrag,8507,Session de printemps 2013,"Ordnungsantrag der SP- Fraktion (gilt auch für 12.3791)
Behandlung der beiden Geschäfte in Kategorie IIIb",2013-03-05T11:28:23.733
6982,,,Reymond,20100515,10.515,Les gardes-frontière doivent garantir la sécurité,12249,49,4907,FR,Antrag der Minderheit Eichenberger (keine Folge geben),Antrag der Mehrheit (Folge geben),8509,Session de printemps 2013,,2013-03-05T12:55:14.007
6983,,,Groupe V,20100426,10.426,Importations de viande assaisonnée. Abolition du traitement préférentiel prévu dans le tarif douanier,12250,49,4907,FR,Antrag der Minderheit Walter Hansjörg (Folge geben),Antrag der Mehrheit (keine Folge geben),8510,Session de printemps 2013,,2013-03-05T12:56:52.177
6984,,,Frehner,20110474,11.474,Application correcte de loi sur la surveillance de la révision,12251,49,4907,FR,Antrag der Minderheit Schwander (Folge geben),Antrag der Mehrheit (keine Folge geben),8511,Session de printemps 2013,,2013-03-05T12:58:15.93
6985,,,Groupe S,20110486,11.486,Transparence du marché immobilier,12252,49,4907,FR,Antrag der Minderheit Schneider Schüttel (Folge geben),Antrag der Mehrheit (keine Folge geben),8512,Session de printemps 2013,,2013-03-05T12:59:30.55
6986,,,Leutenegger Oberholzer,20110487,11.487,Politique de change de la BNS,12253,49,4907,FR,Antrag der Minderheit Fässler Hildegard/Pardini (Folge geben),Antrag der Mehrheit (keine Folge geben),8513,Session de printemps 2013,,2013-03-05T13:00:53.41
6987,1,Loi fédérale sur l’assurance-maladie (LAMal) (Réintroduction temporaire de l’admission selon le besoin),,20120092,12.092,LAMal. Révision partielle. Réintroduction temporaire de l’admission selon le besoin,12256,49,4907,FR,Antrag der Minderheit de Courten (Nichteintreten),Antrag der Mehrheit (Eintreten),8516,Session de printemps 2013,Eintreten,2013-03-06T09:27:14.99
6988,1,Loi fédérale sur l’assurance-maladie (LAMal) (Réintroduction temporaire de l’admission selon le besoin),,20120092,12.092,LAMal. Révision partielle. Réintroduction temporaire de l’admission selon le besoin,12257,49,4907,FR,Antrag der Minderheit Cassis (Rückweisung an den Bundesrat),Antrag der Mehrheit (keine Rückweisung),8517,Session de printemps 2013,Rückweisungsantrag,2013-03-06T09:28:16.163
6989,1,Loi fédérale sur l’assurance-maladie (LAMal) (Réintroduction temporaire de l’admission selon le besoin),,20120092,12.092,LAMal. Révision partielle. Réintroduction temporaire de l’admission selon le besoin,12258,49,4907,FR,Antrag Ingold,Antrag der Kommission,8518,Session de printemps 2013,Art. 55a Abs. 2,2013-03-06T09:42:42.663
6990,1,Loi fédérale sur l’assurance-maladie (LAMal) (Réintroduction temporaire de l’admission selon le besoin),,20120092,12.092,LAMal. Révision partielle. Réintroduction temporaire de l’admission selon le besoin,12259,49,4907,FR,,,8519,Session de printemps 2013,Gesamtabstimmung,2013-03-06T09:44:37.31
6991,1,Arrêté fédéral sur l’initiative populaire «Oui à la médecine de famille»,,20110062,11.062,Oui à la médecine de famille. Initiative populaire,12262,49,4907,FR,Antrag der Minderheit,Antrag der Mehrheit,8522,Session de printemps 2013,Art. 2,2013-03-06T16:03:34.033
6992,2,Arrêté fédéral concernant les soins médicaux de base (contre-projet direct à l’initiative populaire «Oui à la médecine de famille»),,20110062,11.062,Oui à la médecine de famille. Initiative populaire,12264,49,4907,FR,Antrag der Minderheit Bortoluzzi (Nichteintreten),Antrag der Mehrheit (Eintreten),8524,Session de printemps 2013,Eintreten,2013-03-06T15:34:33.523
6993,2,Arrêté fédéral concernant les soins médicaux de base (contre-projet direct à l’initiative populaire «Oui à la médecine de famille»),,20110062,11.062,Oui à la médecine de famille. Initiative populaire,12265,49,4907,FR,Antrag der Minderheit Cassis,Antrag der Mehrheit,8525,Session de printemps 2013,Art. 117a Abs. 2,2013-03-06T15:59:16.123
6994,2,Arrêté fédéral concernant les soins médicaux de base (contre-projet direct à l’initiative populaire «Oui à la médecine de famille»),,20110062,11.062,Oui à la médecine de famille. Initiative populaire,12266,49,4907,FR,,,8526,Session de printemps 2013,Gesamtabstimmung,2013-03-06T16:00:20.197
6995,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12269,49,4907,FR,Antrag Hausammann,Antrag der Kommission,8529,Session de printemps 2013,Art. 2 Abs. 1 Bst. b (gilt auch für Art. 70 Abs. 1),2013-03-06T17:33:35.47
6996,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12270,49,4907,FR,Antrag der Minderheit Birrer-Heimo,Antrag der Mehrheit,8530,Session de printemps 2013,Art. 9 Abs. 4,2013-03-06T17:35:30.257
6997,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12271,49,4907,FR,Antrag der Minderheit Rösti,Antrag der Mehrheit,8531,Session de printemps 2013,Art. 36b (gilt auch für Art. 43 Abs. 3),2013-03-06T17:37:50.41
6998,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12272,49,4907,FR,Antrag der Minderheit Flückiger Sylvia,Antrag der Mehrheit,8532,Session de printemps 2013,Art. 48 Abs. 2bis (gilt auch für Art. 45a Tierseuchengesetzes),2013-03-06T17:39:37.603
6999,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12273,49,4907,FR,Antrag der Minderheit de Buman,Antrag der Mehrheit,8533,Session de printemps 2013,Art. 53,2013-03-06T17:40:48.28
7000,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12274,49,4907,FR,Antrag der Minderheit Bertschy,Antrag der Mehrheit,8534,Session de printemps 2013,Art. 54 Abs. 1,2013-03-06T17:42:06.053
7001,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12275,49,4907,FR,Antrag des Bundesrates,Antrag der Kommission,8535,Session de printemps 2013,Art. 58 Abs. 1,2013-03-06T17:43:21.013
7002,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12276,49,4907,FR,Antrag des Bundesrates,Antrag der Kommission,8536,Session de printemps 2013,Art. 58 Abs. 2,2013-03-06T17:44:13.04
7003,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12277,49,4907,FR,Antrag der Minderheit Jans,Antrag der Mehrheit,8537,Session de printemps 2013,Art. 70a Abs. 1 Bst. d,2013-03-07T08:15:00.56
7004,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12278,49,4907,FR,Antrag des Bundesrates,Antrag der Kommission,8538,Session de printemps 2013,Art. 70a Abs. 1 Bst dbis,2013-03-07T08:16:08.517
7005,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12279,49,4907,FR,Antrag der Minderheit Jans,Antrag der Mehrheit,8539,Session de printemps 2013,Art. 70a Abs. 3 Bst. f,2013-03-07T08:17:18.463
7006,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12280,49,4907,FR,Antrag der Minderheit Grin,Antrag der Mehrheit,8540,Session de printemps 2013,Art. 70a Abs. 3 Bst. g,2013-03-07T08:18:22.913
7007,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12281,49,4907,FR,Antrag von Siebenthal,Antrag der Kommission,8541,Session de printemps 2013,Art. 71 Abs. 1 Bst. b,2013-03-07T08:19:38.023
7008,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12282,49,4907,FR,Antrag Chevalley,Antrag der Kommission,8542,Session de printemps 2013,Art. 73 Abs. 3,2013-03-07T08:20:56.453
7009,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12283,49,4907,FR,Antrag Chevalley,Antrag der Kommission,8543,Session de printemps 2013,Art. 74 Abs. 3,2013-03-07T08:22:08.353
7010,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12284,49,4907,FR,Antrag der Minderheit I Hassler,Antrag der Mehrheit,8544,Session de printemps 2013,Art. 77 Abs. 3,2013-03-07T08:23:44.073
7011,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12285,49,4907,FR,Antrag der Minderheit II Noser,Antrag der Minderheit Hassler,8545,Session de printemps 2013,Art. 77 Abs. 3,2013-03-07T08:24:35.7
7012,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12286,49,4907,FR,Antrag der Minderheit III Birrer-Heimo,Antrag der Minderheit Noser,8546,Session de printemps 2013,Art. 77 Abs. 3,2013-03-07T08:25:33.137
7013,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12287,49,4907,FR,Antrag der Minderheit Birrer-Heimo,Antrag der Mehrheit,8547,Session de printemps 2013,Art. 107a,2013-03-07T08:26:44.073
7014,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12288,49,4907,FR,Antrag des Bundesrates,Antrag der Kommission,8548,Session de printemps 2013,Art. 116,2013-03-07T08:28:01.177
7015,2,Arrêté fédéral sur les moyens financiers destinés à l’agriculture pour les années 2014 à 2017,,20120021,12.021,Politique agricole 2014-2017,12289,49,4907,FR,Antrag der Minderheit Rösti,Antrag der Mehrheit,8549,Session de printemps 2013,Art. 1 Abs. 1 Bst. a,2013-03-07T08:30:32.173
7016,1,"Loi fédérale sur l’agriculture (Loi sur l’agriculture, LAgr)",,20120021,12.021,Politique agricole 2014-2017,12290,49,4907,FR,Antrag des Bundesrates (=SR),Antrag der Kommission,8550,Session de printemps 2013,Art. 11 Abs. 1,2013-03-06T17:36:34.99
7017,1,Arrêté fédéral portant approbation de l’amendement de la Convention AELE relatif aux échanges de produits agricoles et aux règles d’origine,,20130008,13.008,Politique économique extérieure 2012. Rapport,12292,49,4907,FR,,,8552,Session de printemps 2013,Gesamtabstimmung,2013-03-07T10:33:42.527
7018,2,Arrêté fédéral portant approbation de l’accord entre la Suisse et la Tunisie concernant la promotion et la protection réciproque des investissements,,20130008,13.008,Politique économique extérieure 2012. Rapport,12293,49,4907,FR,Antrag der Minderheit Fehr Hans-Jürg (Rückweisung an den BR),Antrag der Mehrheit (keine Rückweisung),8553,Session de printemps 2013,Rückweisungsantrag,2013-03-07T10:32:32.967
7019,2,Arrêté fédéral portant approbation de l’accord entre la Suisse et la Tunisie concernant la promotion et la protection réciproque des investissements,,20130008,13.008,Politique économique extérieure 2012. Rapport,12294,49,4907,FR,,,8554,Session de printemps 2013,Gesamtabstimmung,2013-03-07T10:34:46.827
7020,3,Arrêté fédéral portant approbation de mesures touchant le tarif des douanes,,20130008,13.008,Politique économique extérieure 2012. Rapport,12295,49,4907,FR,,,8555,Session de printemps 2013,Gesamtabstimmung,2013-03-07T10:35:37.883
7021,1,Arrêté fédéral relatif au plafond de dépenses destiné au domaine des EPF pendant les années 2013 à 2016 et à l’approbation du mandat de prestations du Conseil fédéral au domaine des EPF pour les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12296,49,4907,FR,Antrag der Minderheit Müri (Nichteintreten),Antrag der Mehrheit (Eintreten),8556,Session de printemps 2013,Eintreten,2013-03-07T11:40:38.027
7022,1,Arrêté fédéral relatif au plafond de dépenses destiné au domaine des EPF pendant les années 2013 à 2016 et à l’approbation du mandat de prestations du Conseil fédéral au domaine des EPF pour les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12297,49,4907,FR,Antrag der Minderheit Müri,Antrag der Mehrheit,8557,Session de printemps 2013,Art. 1,2013-03-07T12:04:23.353
7023,1,Arrêté fédéral relatif au plafond de dépenses destiné au domaine des EPF pendant les années 2013 à 2016 et à l’approbation du mandat de prestations du Conseil fédéral au domaine des EPF pour les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12298,49,4907,FR,Ablehnung des Artikels,Zustimmung zum Art. 1,8558,Session de printemps 2013,Art. 1 - Ausgabenbremse,2013-03-07T12:05:27.253
7024,1,Arrêté fédéral relatif au plafond de dépenses destiné au domaine des EPF pendant les années 2013 à 2016 et à l’approbation du mandat de prestations du Conseil fédéral au domaine des EPF pour les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12299,49,4907,FR,,,8559,Session de printemps 2013,Gesamtabstimmung,2013-03-07T12:06:26.903
7025,2,Arrêté fédéral sur le financement des activités de la Commission pour la technologie et l’innovation (CTI) pendant les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12300,49,4907,FR,Antrag der Minderheit Müri (Nichteintreten),Antrag der Mehrheit (Eintreten),8560,Session de printemps 2013,Eintreten,2013-03-07T12:07:32.84
7026,2,Arrêté fédéral sur le financement des activités de la Commission pour la technologie et l’innovation (CTI) pendant les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12301,49,4907,FR,Ablehnung des Artikels,Zustimmung zum Art. 1,8561,Session de printemps 2013,Art. 1 - Ausgabenbremse,2013-03-07T12:08:41.67
7027,2,Arrêté fédéral sur le financement des activités de la Commission pour la technologie et l’innovation (CTI) pendant les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12302,49,4907,FR,Ablehnung des Artikels,Zustimmung zum Art. 2 Abs. 1bis,8562,Session de printemps 2013,Art. 2 Abs. 1bis - Ausgabenbremse,2013-03-07T12:09:44.777
7028,2,Arrêté fédéral sur le financement des activités de la Commission pour la technologie et l’innovation (CTI) pendant les années 2013 à 2016,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12303,49,4907,FR,,,8563,Session de printemps 2013,Gesamtabstimmung,2013-03-07T12:10:38.55
7029,3,Arrêté fédéral relatif aux crédits alloués pendant les années 2013 à 2016 aux institutions chargées d’encourager la recherche,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12304,49,4907,FR,Antrag der Minderheit Müri (Nichteintreten),Antrag der Mehrheit (Eintreten),8564,Session de printemps 2013,Eintreten,2013-03-07T12:11:41.96
7030,3,Arrêté fédéral relatif aux crédits alloués pendant les années 2013 à 2016 aux institutions chargées d’encourager la recherche,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12305,49,4907,FR,Ablehnung des Artikels,Zustimmung zum Art. 1,8565,Session de printemps 2013,Art. 1 - Ausgabenbremse,2013-03-07T12:12:48.84
7031,3,Arrêté fédéral relatif aux crédits alloués pendant les années 2013 à 2016 aux institutions chargées d’encourager la recherche,,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12306,49,4907,FR,,,8566,Session de printemps 2013,Gesamtabstimmung,2013-03-07T12:13:30.327
7032,4,Loi fédérale sur l’encouragement de la recherche et de l’innovation (LERI),,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12307,49,4907,FR,Antrag der Minderheit Müri (Nichteintreten),Antrag der Mehrheit (Eintreten),8567,Session de printemps 2013,Eintreten,2013-03-07T12:14:22.183
7033,4,Loi fédérale sur l’encouragement de la recherche et de l’innovation (LERI),,20120079,12.079,"Plan d'action ""Recherche énergétique suisse coordonnée"". Mesures pour les années 2013 à 2016",12308,49,4907,FR,,,8568,Session de printemps 2013,Gesamtabstimmung,2013-03-07T12:15:14.287
7034,,,Fournier,20123466,12.3466,Elargir la mission de la Société suisse de crédit hôtelier afin de réduire les effets négatifs de l'initiative Weber,12309,49,4907,FR,Antrag der Minderheit de Buman (Annahme der Motion),Antrag der Mehrheit (Ablehnung der Motion),8569,Session de printemps 2013,,2013-03-07T12:40:24.92
7035,,,Lombardi,20123637,12.3637,Force du franc. Harmonisation partielle des heures d'ouverture des magasins,12314,49,4907,FR,,,8574,Session de printemps 2013,Motion d'ordre,2013-03-07T12:58:56.023
7036,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12316,49,4907,FR,Antrag Lehmann,Antrag der Minderheit I von Graffenried,8576,Session de printemps 2013,Art. 48b Abs. 3,2013-03-11T16:42:47.35
7037,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12317,49,4907,FR,Antrag der Minderheit I von Graffenried,Antrag der Mehrheit,8577,Session de printemps 2013,"Art. 48b Abs. 1a, 1, 1bis, 2, 3 und 5",2013-03-11T16:43:57.407
7038,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12318,49,4907,FR,Antrag der Minderheit II Huber,Antrag der Mehrheit,8578,Session de printemps 2013,Art. 48b Abs. 1 zweiter Staz,2013-03-11T16:44:58.57
7039,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12319,49,4907,FR,Antrag Ribaux,Antrag der Minderheiten I Schwander,8579,Session de printemps 2013,"Art. 48c Abs. 1, 1bis und 2",2013-03-11T17:28:14.85
7040,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12320,49,4907,FR,Antrag Ribaux,Antrag der Mehrheit,8580,Session de printemps 2013,"Art. 48c Abs. 1, 1bis und 2",2013-03-11T17:29:17.163
7041,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12323,49,4907,FR,Antrag der Minderheit Schwander,Antrag der Mehrheit,8583,Session de printemps 2013,Art. 49 Abs. 3,2013-03-11T17:34:19.543
7042,1,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12325,49,4907,FR,Antrag Bourgeois (streichen),Antrag der Kommission,8585,Session de printemps 2013,IIa Übergangsbestimmung,2013-03-11T17:37:24.013
7043,2,"Loi fédérale sur la protection des armoiries de la Suisse et autres signes publics (Loi sur la protection des armoiries, LPASP)",,20090086,09.086,Loi sur la protection des marques. Modification et projet Swissness,12333,49,4907,FR,Antrag Lehmann,Antrag der Kommission,8593,Session de printemps 2013,Art. 37,2013-03-11T17:41:16.023
7044,1,Arrêté fédéral accordant la garantie fédérale à la constitution du canton de Schwyz,,20120070,12.070,Constitution du canton de Schwyz. Garantie,12335,49,4907,FR,Antrag der Minderheit Pfister Gerhard,Antrag der Mehrheit,8595,Session de printemps 2013,Art. 1,2013-03-11T18:53:02.61
7045,1,"Arrêté fédéral sur l'initiative populaire ""De nouveaux emplois grâce aux énergies renouvelables (initiative cleantech)""",,20120064,12.064,De nouveaux emplois grâce aux énergies renouvelables (initiative cleantech)». Initiative populaire,12337,49,4907,FR,Antrag der Minderheit Jans (Empfehlung auf Annahme der Volksinitiative),Antrag der Mehrheit (Empfehlung auf Ablehnung der Volksinitiative),8597,Session de printemps 2013,,2013-03-12T12:29:40.44
7046,,,Fuchs,20113472,11.3472,Téléphonie mobile. Tarifs d’itinérance corrects pour les appels et les SMS,12340,49,4907,FR,Ablehnung der Motion,Annahme der Motion,8600,Session de printemps 2013,,2013-03-12T12:58:41.347
7047,,,Noser,20113479,11.3479,Pour une alimentation plus rapide du fonds de désaffectation et du fonds de gestion des déchets radioactifs pour les installations nucléaires,12341,49,4907,FR,Ablehnung der Motion,Annahme der Motion,8601,Session de printemps 2013,,2013-03-12T12:59:43.887
7048,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12343,49,4907,FR,Antrag der Minderheit Schenker Silvia (Nichteintreten),Antrag der Mehrheit (Eintreten),8603,Session de printemps 2013,Eintreten,2013-03-13T09:45:50.78
7049,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12344,49,4907,FR,Antrag der Grünen Fraktion (Rückweisung an den Bundesrat),Antrag der Kommission (keine Rückweisung),8604,Session de printemps 2013,Rückweisungsantrag,2013-03-13T09:46:49.917
7050,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12345,49,4907,FR,Antrag der Minderheit I Amarelle,Antrag der Mehrheit,8605,Session de printemps 2013,Art. 9 Abs. 1 Bst. a,2013-03-13T11:04:39.653
7051,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12346,49,4907,FR,Antrag der Minderheit II Glättli,Antrag der Mehrheit,8606,Session de printemps 2013,Art. 9 Abs. 1 Bst. a,2013-03-13T11:05:18.813
7052,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12347,49,4907,FR,Antrag der Minderheit III Pantani,Antrag der Mehrheit,8607,Session de printemps 2013,Art. 9 Abs. 1 Bst. b (1. Teil des Satzes),2013-03-13T11:07:51.5
7053,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12348,49,4907,FR,Antrag der Minderheit IV Schenker Silvia,Antrag der Mehrheit,8608,Session de printemps 2013,Art. 9 Abs. 1 Bst. b (1. Teil des Satzes),2013-03-13T11:08:40.943
7054,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12349,49,4907,FR,Antrag der Minderheit V Glättli,Antrag der Minderheit III Pantani,8609,Session de printemps 2013,Art. 9 Abs. 1 Bst. b (2. Teil des Satzes),2013-03-13T11:10:56.18
7055,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12350,49,4907,FR,Antrag der Minderheit III Pantani,Antrag der Mehrheit,8610,Session de printemps 2013,Art. 9 Abs. 1 Bst. b (2. Teil des Satzes),2013-03-13T11:11:46.727
7056,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12351,49,4907,FR,Antrag der Minderheit Tschümperlin,Antrag der Mehrheit,8611,Session de printemps 2013,Art. 9 Abs. 2,2013-03-13T11:12:44.503
7057,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12352,49,4907,FR,Antrag der Minderheit Schenker Silvia,Antrag der Mehrheit,8612,Session de printemps 2013,Art. 9 Abs. 3 und 4,2013-03-13T11:13:35.083
7058,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12353,49,4907,FR,Antrag der Minderheit Schenker Silvia,Antrag der Mehrheit,8613,Session de printemps 2013,Art. 10 (gilt auch für Art. 21a),2013-03-13T11:14:22.94
7059,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12354,49,4907,FR,Antrag der Minderheit Brand,Antrag der Mehrheit,8614,Session de printemps 2013,Art. 11 (gilt auch für Art. 12 Abs. 1 Bst. f),2013-03-13T12:17:33.847
7060,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12355,49,4907,FR,Antrag der Minderheit I Glättli,Antrag der Mehrheit,8615,Session de printemps 2013,Art. 12 Abs. 1 Bst. a,2013-03-13T12:18:24.423
7061,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12356,49,4907,FR,Antrag der Minderheit II Pantani,Antrag der Mehrheit,8616,Session de printemps 2013,Art. 12 Abs. 1 Bst. c,2013-03-13T12:20:11.793
7062,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12357,49,4907,FR,Anträge Neirynck/Marra (=Bundesrat),Antrag der Mehrheit,8617,Session de printemps 2013,Art. 12 Abs. 1 Bst. c,2013-03-13T12:20:52.823
7063,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12358,49,4907,FR,Antrag der Minderheit III Tschäppät,Antrag der Mehrheit,8618,Session de printemps 2013,Art. 12 Abs. 1 Bst. d,2013-03-13T12:21:41.497
7064,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12359,49,4907,FR,Antrag der Minderheit Brand,Antrag der Mehrheit,8619,Session de printemps 2013,Art. 12 Abs. 2,2013-03-13T12:22:48.637
7065,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12360,49,4907,FR,Antrag der Minderheit II Glättli,Antrag der Mehrheit,8620,Session de printemps 2013,Art. 14 Abs. 1,2013-03-13T12:24:44.613
7066,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12361,49,4907,FR,Antrag der Minderheit I Brandi,Antrag der Mehrheit,8621,Session de printemps 2013,Art. 14 Abs. 1,2013-03-13T12:25:23.307
7067,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12362,49,4907,FR,Antrag der Minderheit Tschümperlin,Antrag der Mehrheit,8622,Session de printemps 2013,Art. 14 Abs. 2,2013-03-13T12:26:10.3
7068,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12370,49,4907,FR,Antrag der Minderheit I Glättli,Antrag der Mehrheit,8630,Session de printemps 2013,Art. 17 Abs. 2 Abs. a,2013-03-13T15:38:18.557
7069,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12371,49,4907,FR,Antrag der Minderheit III Fehr Hans,Antrag der Mehrheit,8631,Session de printemps 2013,Art. 17 Abs. 2 Bst. d,2013-03-13T15:39:13.273
