,CantonAbbreviation,CantonId,CantonName,CouncilId,CouncilName,DisplaySpeaker,End,Function,ID,IdSession,IdSubject,Language,LanguageOfText,MeetingCouncilAbbreviation,MeetingDate,MeetingVerbalixOid,Modified,ParlGroupAbbreviation,ParlGroupName,PersonNumber,SortOrder,SpeakerFirstName,SpeakerFullName,SpeakerLastName,Start,Text,Type,VoteId
873,SG,17,St-Gall,1,Conseil national,true,2000-09-19T08:21:39.557,*,6147,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.097,V,Groupe de l'Union démocratique du Centre,307,5,Toni,Brunner Toni,Brunner,2000-09-19T08:15:57.527,"<pd_text><p>Zu Artikel 4ter, zur Ausgangslage: Viele private Waldbesitzer machten nach dem Entscheid des Ständerates im letzten Frühjahr, auf den Beschluss unseres Rates gar nicht einzutreten, lange Gesichter und fragten sich wohl zu Recht, ob zum materiellen, finanziellen und auch emotionalen Schaden nun auch noch die kalte Schulter des Parlamentes vonnöten sei, um mit dem Sturm Lothar fertig zu werden.</p>
<p>In der Tat war der Nichtentscheid des Parlamentes im Frühjahr brutal, wussten doch viele private Waldbesitzer bis weit in den Sommer hinein nicht, ob sie überhaupt irgendwo Ansprüche geltend machen könnten, um eine wenigstens teilweise Entschädigung für den massiven Wertverlust ihres Waldes zu erlangen.</p>
<p>Zum Glück sprach im Juni der Elementarschädenfonds 30 Millionen Franken für einmalige Flächenabgeltungen im Privatwald. Dies war die erste konkrete Tat, von der sich die privaten Waldbesitzer auch tatsächlich Hilfe erhoffen [PAGE 894] konnten. Was das Parlament nicht bewerkstelligen konnte, leitete somit der Elementarschädenfonds ein.</p>
<p>Innerhalb eines Monates hat sich der Schweizerische Fonds für Hilfe bei nicht versicherbaren Elementarschäden, wie der Elementarschädenfonds mit vollem Namen heisst, administrativ und informatikmässig aufgerüstet, um die immense Arbeit innert nützlicher Frist bewältigen zu können. Das Meldesystem für die Geschädigten ist bestechend einfach und vom Ablauf her logisch. Der Geschädigte meldet via ein Formular, das er bei der Gemeinde beziehen kann, in Form einer Selbstdeklaration den Schaden, und zwar der Gemeinde. Diese reicht die Formulare an den Fonds weiter, der die Formulare nach einer Vorprüfung zur definitiven Prüfung an den Forstdienst weiterleitet oder aber das Gesuch in ablehnendem Sinne behandelt. Positiv geprüfte Formulare haben eine Auszahlung und Überweisung der Beträge via Gemeinde zur Folge.</p>
<p>Der ehrgeizige Zeitplan des Elementarschädenfonds sieht erste Auszahlungen noch in diesem Jahr vor. In den Genuss von Flächenabgeltungen sollen in Härtefällen Private oder auch Körperschaften wie Alpkorporationen, Weg- und Flurgenossenschaften kommen, sofern deren Mitglieder natürliche Personen sind. Auch privaten Organisationen gemeinnütziger Art kann geholfen werden, sofern keine sonstige staatliche Unterstützung im Spiel ist. Es gibt Einkommens- und Vermögenslimiten; entschädigt werden also nur Personen, die eben auch auf eine Entschädigung für die entstandenen Schäden angewiesen sind. Und es werden für alle Schadflächen Entschädigungen ausbezahlt, seien es nun Fichten-, Laub- oder Mischwälder, die am Boden liegen; jedoch dürfen sie nicht im Besitz von Gemeinden, Vereinen oder Verbänden sein, und es muss sich eben um Härtefälle handeln. </p>
<p>Wie wir alle gestern in den Medien lesen konnten, sind beim Elementarschädenfonds von knapp 15 000 geschädigten Besitzern von Privatwald etwa 15 000 Hektaren Schadenfläche gemeldet worden. Dies liegt also in etwa in dem Rahmen, von dem man auch ausgegangen ist. Wir können es drehen und wenden, wie wir wollen: Selbst wenn noch viele Besitzer oder Flächen der genaueren Prüfung nicht standhalten würden, so genügen die gesprochenen 30 Millionen Franken des Elementarschädenfonds doch nicht. Die Aufstockung um weitere höchstens 30 Millionen Franken, damit man wenigstens in die Nähe der - vernünftigen - geforderten 5000 Franken pro Hektare gelangt, scheint geradezu ein Gebot der Vernunft. Der Schweizerische Elementarschädenfonds wäre bereit und in der Lage, die Zuteilung des Geldes unbürokratisch, mit vernünftigen Mitteln und der bereits bestehenden Infrastruktur vorzunehmen. Die vordergründige Aufstockung gegenüber dem Ständerat ist nur eine kleine, können doch in den Artikeln 1 und 2 des Finanzierungsbeschlusses gegenüber der ständerätlichen Fassung, die im Juni verabschiedet wurde, 12,8 Millionen Franken eingespart werden. </p>
<p>Wir sprechen also zusätzlich nur 17,2 Millionen Franken und nicht 30 Millionen. Es geht auch nicht mehr um eine Aufstockung von 120 Millionen Franken, wie wir dies in diesem Rat noch im Frühjahr beschlossen haben. Dies hier ist also eine wesentlich abgespeckte, sehr sinnvolle Lösung. Um für die betroffenen Waldbesitzer ein echtes Zeichen zu setzen und dem Elementarschädenfonds gerecht zu werden - dieser spricht nämlich 30 Millionen Franken und keinen Rappen mehr -, müssen wir diesem Antrag der Kommissionsmehrheit zustimmen. </p>
<p>Bitte beachten Sie, dass Artikel 4ter in redaktioneller Hinsicht Auswirkungen auch auf die Artikel 8 und 9 und selbstverständlich auf Artikel 1 des Finanzierungsbeschlusses hat. </p>
</pd_text>",1,
874,ZG,9,Zoug,1,Conseil national,true,2000-09-19T08:15:57.527,,6148,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.097,C,Groupe démocrate-chrétien,111,4,Peter,Hess Peter,Hess,2000-09-19T08:14:47.99,"<pd_text><p>Ich mache Sie darauf aufmerksam, dass bei drei Artikeln die Abstimmung über die Ausgabenbremse erfolgt. Dabei beträgt das absolute Mehr heute 100, weil der Nachfolger von Herrn Gendotti noch nicht im Amt ist. Da diese Zahl von 100 - wie ich es abschätze - im  Moment noch nicht erreicht ist, schlage ich Ihnen vor, dass wir die erste Abstimmung aussetzen und mit der Beratung von Artikel 4ter beginnen.</p>
</pd_text>",1,
875,VD,22,Vaud,1,Conseil national,true,2000-09-19T08:14:47.99,*,6149,4604,1173,FR,FR,N,20000919,718,2015-11-09T11:48:46.1,S,Groupe socialiste,491,3,Pierre-Yves,Maillard Pierre-Yves,Maillard,2000-09-19T08:10:05.547,"<pd_text><p>S'il a fallu deux nuits à l'ouragan Lothar pour abattre l'équivalent de six à sept récoltes annuelles de chablis, il aura fallu deux sessions à notre Parlement, espérons-le, pour tomber d'accord sur la façon dont l'action publique et la solidarité nationale doivent être mises en oeuvre sur cet objet. Il sera donc établi que, si les ouragans font tomber des arbres, ils ne bousculent pas le rythme des parlementaires helvétiques.</p>
<p>A la session d'été, le Conseil national avait en effet changé la philosophie du projet du Conseil fédéral en optant pour un système d'indemnisation directe des propriétaires privés et publics de forêts. La majorité de la commission à l'époque et le Conseil fédéral avaient alors estimé que ce nouveau modèle ne permettait pas d'agir avec le plus d'efficacité sur les dégâts causés par Lothar qui concernaient toute une branche économique. Dans le même élan, le Conseil national avait décidé de supprimer toute aide publique aux mesures de stockage du bois prévues pour freiner la chute du prix et encourager les propriétaires à travailler le bois abattu plutôt que de le laisser en plan, ce qui aboutirait à d'importants dégâts écologiques.</p>
<p>Le Conseil des Etats, en juin, en est revenu à un projet plus proche de celui présenté par le Conseil fédéral en annulant la mesure d'indemnisation générale et indifférenciée des propriétaires et en rétablissant un soutien au stockage limité à l'année 2000.</p>
<p>Nous avions approuvé en juin cette démarche d'urgence qui a permis que des mesures soient prises cet été et que celles prises au printemps ne soient pas purement et simplement annulées. Nous avions également adopté une extension des possibilités de transport du bois par poids lourds. Ces mesures de facilitation du transport sont considérées aujourd'hui comme suffisantes et fonctionnant bien de la part des cantons. Mais les hésitations sur le soutien parlementaire au concept d'intervention du Conseil fédéral ont désécurisé de nombreux acteurs économiques et notamment, le prix du bois n'a pas pu être maintenu; aujourd'hui, il a déjà chuté de 20 à 30 pour cent selon les régions.</p>
<p>Aujourd'hui, après le travail en commission, il semble qu'un accord général se dégage sur le concept d'intervention de l'Etat pour réparer les dégâts causés par l'ouragan Lothar. La commission a visité l'un des dépôts de bois dans la région de Berne, elle a écouté des experts, elle s'est convaincue que ces mesures-là sont utiles. Pour l'aide aux personnes touchées, notamment pour les personnes qui ont vu disparaître tout un patrimoine, pour les cas de rigueur, le Conseil fédéral a obtenu l'accord du Fonds suisse de secours, financé par le recyclage d'anciennes coupures de la Banque nationale suisse. Cette intervention est saluée par tous; une minorité estime cependant que les moyens de ce fonds sont suffisants pour intervenir sans avoir besoin de 30 millions de francs supplémentaires prévus à l'article 4ter du projet 1; c'est une des dernières divergences qui subsiste et qui sera traitée ici.</p>
<p>La majorité de la commission, elle, soutient ces 30 millions de francs. Elle propose également, à l'article 3 du projet 2, d'accepter les quatre postes de travail demandés par le département. Une minorité estime que ces quatre postes ne sont pas nécessaires. Nous aurons également à trancher sur ce point.</p>
<p>La commission a demandé des renseignements sur les accidents de travail liés à l'ouragan Lothar. Des propositions avaient été faites pour essayer de les prévenir, notamment en contraignant les personnes qui interviennent dans la forêt à suivre une formation minimale. La majorité de la commission, à l'époque, avait estimé que ça n'était pas nécessaire, pas souhaitable ou pas possible. Nous avons appris que de nombreux cas mortels ont eu lieu, pour des gens qui sont intervenus, souvent pour la plupart, sans avoir suivi de formation suffisante. On a estimé, à fin août, à 13 personnes les cas mortels pour des interventions en rapport avec les dégâts causés par l'ouragan Lothar. La commission a essayé de se renseigner, elle a à nouveau discuté des possibilités d'intervention. Le département s'est engagé à réfléchir à comment intervenir par le biais d'une révision de la loi sur les forêts pour essayer d'intensifier la formation des personnes qui interviennent dans le travail du bois et d'éviter ces accidents mortels dans la mesure du possible. Il a également été fait mention d'un travail de sensibilisation de la Caisse nationale suisse d'assurance en cas d'accidents qui, depuis une dizaine d'années, a réussi à réduire le nombre des accidents dans le travail en forêt. Voilà pour le travail de la commission.</p>
<p>Je vous invite à suivre ses conclusions sur cet objet.</p>
</pd_text>",1,
876,SG,17,St-Gall,1,Conseil national,true,2000-09-19T08:10:05.547,*,6150,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.1,V,Groupe de l'Union démocratique du Centre,307,2,Toni,Brunner Toni,Brunner,2000-09-19T08:00:03.873,"<pd_text><p>Wir wollen die Vorlage zur Bewältigung der vom Orkan Lothar verursachten Waldschäden endlich zu einem guten Ende führen. Wir befinden uns in der Differenzbereinigung. Weil das Parlament nicht in der Lage oder vielleicht nicht willens war, diese Vorlage schnell zu bewältigen, erachte ich es als richtig, Ihnen noch einmal kurz die Geschichte der parlamentarischen Beratung in Erinnerung zu rufen und auf einige aktuelle Punkte hinzuweisen.</p>
<p>Nachdem der Sturm Lothar vor knapp neun Monaten in unserem Land gewütet hatte, präsentierte der Bundesrat in der Frühjahrssession seine Vorlage, die Massnahmen für insgesamt vier Jahre vorsah. Die Vorlage des Bundesrates stützte sich auf Artikel 28 des Waldgesetzes, welcher ausserordentliche Vorkehrungen bei Waldkatastrophen regelt.</p>
<p>Unser Rat änderte zugunsten der Waldbesitzer das bundesrätliche Konzept und hiess einen Antrag Binder gut, der eine Entschädigung an den Wertverlust des Holzes zugunsten der Waldeigentümer vorsah, und zwar im Umfang von 120 Millionen Franken. Daraufhin verweigerte der Ständerat die abschliessende Beratung der Vorlage und teilte diese in eine dringende, also in die Sofortmassnahmen für das Jahr 2000, und in eine weniger dringende auf, nämlich in spätere Massnahmen für die Jahre 2001-2003. Diese Vorlage erhielt also zwei Teile. Heute beraten wir in diesem Rat über den zweiten, den so genannt weniger dringenden Teil dieser Lothar-Vorlage.</p>
<p>Unserem Rat blieb wohl oder übel nichts anderes übrig, als vorerst den dringenderen ersten Teil in der Frühjahrssession zu verabschieden. Den ganzen Rest hat man uns ja vom Ständerat her vorenthalten. So verabschiedeten wir hier in diesem Rat in der Frühjahrssession sozusagen nur eine Minivariante der Lothar-Vorlage.</p>
<p>Die Finanzierung der in der Verordnung festgelegten Massnahmen wurde mit einem Finanzierungsbeschluss über 24,5 Millionen Franken festgelegt; dies vorab für die Lagerung von Holz, die Planung von Waldreservaten und zusätzliche Subventionstatbestände bei den Investitionskrediten. Der übrige Mittelbedarf für die Schäden des Sturmes Lothar wurde durch Umlagerungen der ordentlichen Kredite freigesetzt und entsprechend den bestehenden Artikeln des bestehenden Waldgesetzes auch gesprochen.</p>
<p>In der Sommersession behandelte der Ständerat den seiner Ansicht nach eben weniger dringenden Teil der Vorlage, und entgegen unserem Rat war die Kleine Kammer nicht damit einverstanden, den geschädigten Waldbesitzern 120 Millionen Franken zweckgebunden als Flächenentschädigung zuzugestehen. Für Härtefälle wurde auf den Elementarschädenfonds verwiesen, der seinerseits bereit war, neu 30 Millionen Franken an geschädigte Privatwaldbesitzer auszubezahlen. </p>
<p>Im Übrigen entspricht die ständerätliche Vorlage, wie sie in der Sommersession verabschiedet wurde, in grossen Teilen der bundesrätlichen Vorlage vom Frühling; sie deckt doch sehr viel davon ab. Unsere Kommission, die UREK des Nationalrates, hat sich Ende August mit der ständerätlichen Vorlage auseinander gesetzt, ist grosso modo auf deren Linie eingeschwenkt, hat die ursprüngliche Entschädigung von 120 Millionen Franken als Flächenentschädigung an die Waldbesitzer fallen gelassen und stattdessen beschlossen, den Elementarschädenfonds zusätzlich mit höchstens 30 Millionen Franken zu unterstützen, um den privaten Waldbesitzern an ihren Wertverlust auch eine angemessene Entschädigung auszurichten. Dies stellt denn auch in der jetzigen Vorlage noch eine der Hauptdifferenzen zum Ständerat dar und bedarf einer Klärung durch unseren Rat.</p>
<p>Gestützt auf unseren im Frühling im Rat getroffenen Entscheid, den Waldbesitzern eine Entschädigung für den Wertverlust zukommen zu lassen, wäre es eigentlich nur folgerichtig, wenn heute das Plenum in diesem Punkt unserer Kommission folgen würde.</p>
<p>Kurz zu einigen Punkten auf der uns vorliegenden Fahne, die wir heute materiell nicht mehr behandeln werden, weil die Differenzen ausgeräumt werden konnten:</p>
<p>In Artikel 2 der Verordnung ist die Möglichkeit der Lagerung von Holz definitiv verankert. Die Möglichkeit, vom Bund subventionierte Holzlager zu errichten, hat bei den Kantonen grossen Anklang gefunden. 18 von 23 Kantonen, die vom Sturm Lothar betroffen waren, haben Lager errichtet, seien dies Nasslager oder Folienlager. Das meiste Holz auf [PAGE 893] Nasslagern - das qualitativ sehr gutes Rundholz ist - ist bereits verkauft. Mit der Auflage, dass das Holz eben nass gelagert werden muss, damit der Wert erhalten bleibt, konnten die Verkäufer den Umständen entsprechend relativ anständige Preise für dieses Holz lösen. Damit konnte ein totaler Einbruch des Holzpreises verhindert werden.</p>
<p>Artikel 4bis, der die Bestimmung betreffend die Beiträge an finanziell stark belastete Kantone enthält, ist vom Ständerat übernommen worden. Somit besteht auch in diesem Punkt keine Differenz mehr zum Ständerat.</p>
<p>Zu Artikel 7 betreffend Ausnahmebewilligung für Holztransporte: Mit dem Antrag der Minderheit Kunz besteht zwar noch eine Differenz, aber im Wesentlichen konnte man sich in der Kommission mit der Version des Ständerates einverstanden erklären. Der Ständerat hat in Artikel 7 eine Präzisierung vorgenommen. Nach heutiger Praxis sind die Kantone für die Bewilligung der Abtransporte des Holzes zuständig. Es sind aber vor allem zu Beginn der Lothar-Transporte grosse Probleme zeitlicher und administrativer Art aufgetreten. Um zu vermeiden, dass ein Transportunternehmer mehreren Bewilligungen für den Abtransport von Lothar-Holz nachlaufen muss, hat der Ständerat in seiner Version präzisiert, dass allein ""der Kanton, in welchem das Holz vom Lagerplatz abtransportiert wird"", für die Erteilung der Ausnahmebewilligung zuständig ist. Im Bedarfsfall hört der bewilligende Kanton andere Kantone an, die beim Transport durchfahren werden.</p>
<p>Diese Lösung ist sicherlich begrüssenswert, vor allem, wenn sie in der Praxis auch wirklich durchgezogen wird und die Geduld und Nerven der Transporteure nicht noch mehr strapaziert werden. Es ist klar, dass die SBB nicht in der Lage sind, allfällige Transporte zu übernehmen. Sie wären schlicht überfordert.</p>
<p>Ich bitte Sie, der Kommissionsmehrheit zu folgen.</p>
</pd_text>",1,
877,,,,,,,,,6151,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.1,,,,1,,,,,"<pd_text><p><b>1. Verordnung der Bundesversammlung über die Bewältigung der vom Orkan Lothar verursachten Waldschäden </b></p>
<p><b>1. Ordonnance de l'Assemblée fédérale sur la remise en état des forêts suite aux dégâts causés par l'ouragan Lothar </b></p>
<p>[VS]</p>
<p><b>Art. 2, 3bis</b></p>
<p><i>Antrag der Kommission</i></p>
<p>Zustimmung zum Beschluss des Ständerates</p>
<p><i>Proposition de la commission</i></p>
<p>Adhérer à la décision du Conseil des Etats</p>
<p>[VS]</p>
<p><b>Art. 4ter</b></p>
<p><i>Antrag der Kommission</i></p>
<p><i>Mehrheit</i></p>
<p>Der Bund stellt dem Elementarschädenfonds maximal 30 Millionen Franken zur Abdeckung der Härtefälle zur Verfügung.</p>
<p><i>Minderheit</i></p>
<p>(Hämmerle, Leutenegger Hajo, Maillard, Nabholz, Rechsteiner Rudolf, Sommaruga, Stump, Teuscher, Wyss)</p>
<p>Streichen</p>
<p>[VS]</p>
<p><b>Art. 4ter</b></p>
<p><i>Proposition de la commission</i></p>
<p><i>Majorité</i></p>
<p>La Confédération met 30 millions de francs au maximum à la disposition du Fonds suisse de secours pour couvrir les cas de rigueur.</p>
<p><i>Minorité</i></p>
<p>(Hämmerle, Leutenegger Hajo, Maillard, Nabholz, Rechsteiner Rudolf, Sommaruga, Stump, Teuscher, Wyss)</p>
<p>Biffer</p>
</pd_text>",3,
878,ZH,1,Zurich,1,Conseil national,true,2000-09-19T08:54:52.443,,6152,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.1,V,Groupe de l'Union démocratique du Centre,15,13,Max,Binder Max,Binder,2000-09-19T08:49:14.67,"<pd_text><p>Der Kommissionssprecher oder Herr Hämmerle hat gesagt, ich hätte selbst gesehen, dass mein Antrag, der damals grossmehrheitlich angenommen wurde, zu Ungerechtigkeiten geführt hätte. Ich bin nicht der Meinung, dass er zu Ungerechtigkeiten geführt hätte, aber die Lösung wäre vielleicht nicht jeder Situation gerecht geworden.</p>
<p>Ich will Ihnen auch meine Interessen offen legen, vor allem auch zuhanden von Frau Teuscher: Ich bin Präsident des Waldwirtschaftsverbandes des Kantons Zürich, ich bin wenig Lothar-geschädigt, und insofern profitiere ich von diesen Massnahmen in keiner Art und Weise. Ich bin auch der Meinung, dass es gegenüber den geschädigten Waldbesitzern ein bisschen ungerecht ist, wenn man davon spricht, dass die Waldbesitzer Geld abholen wollten oder dass man die Schäden sogar vergolden wolle. Davon kann weit und breit keine Rede sein. Mit dieser Entschädigung geben Sie auch keine volle Entschädigung, sondern nur einen Anteil an einen Wertverlust, den die Geschädigten erlitten haben.</p>
<p>Bezüglich des Elementarschädenfonds möchte ich Ihnen nur so viel sagen: Ich bin nicht der Meinung, dass wir diesen Elementarschädenfonds plündern - sicher nicht angesichts dieses Vermögens. Ich bin aber klar der Meinung, dass der Elementarschädenfonds für nationale Ereignisse nicht alleine herhalten soll, sondern dass er vor allem für regionale und lokale Ereignisse der richtige Ansprechpartner ist. Dieses nationale Ereignis ""Lothar"" ist auch von der Nation, vom Bund mitzutragen. Ich bin der folgenden Meinung: Wenn wir beim Wald von einem öffentlichen Gut sprechen, das jederzeit und für jedermann öffentlich zugänglich sein soll und es laut Waldgesetz auch sein muss, dann ist es auch richtig, dass man für dieses öffentliche Gut und dessen Besitzer eintritt, wenn es diesem öffentlichen Gut schlecht geht, und zwar in einem Masse, das gerechtfertigt ist.</p>
<p>Wenn Sie die Zahlen anschauen, die der Elementarschädenfonds bezüglich der Anmeldung von Schäden präsentiert, dann sehen Sie - der Kommissionssprecher hat es erwähnt -, dass es knapp 15 000 Besitzer mit etwa 15 000 Hektaren sind. Von diesen 15 000 Hektaren werden sicher noch einige wegfallen, die dem Reglement des Elementarschädenfonds nicht standhalten. Insofern geht es hier nicht nur um Härtefälle, sondern es wird ganz klar nach dem Reglement des Elementarschädenfonds entschädigt. Wenn wir das zur Hand nehmen und diese 15 000 oder vielleicht 14 000 Hektaren mit diesen etwa 5000 Franken hochrechnen, die im Raum stehen - sie wurden nie festgeschrieben; es ist eine Idee, dass man einen Teil des Wertverlustes mit etwa 5000 Franken pro Hektare Vollschaden entschädigen solle -, dann kommen Sie in etwa auf 60 Millionen Franken.</p>
<p>Bei meinem Antrag damals, in der Frühjahrssession, habe ich damit gerechnet, dass etwa 20 000 Hektaren Wald geschädigt würden. Wir haben 6000 Franken pro Hektare angenommen und sind so auf diese 120 Millionen Franken gekommen. Übrigens war mein Antrag praktisch identisch mit dem Antrag Hämmerle, nach dem pro Kubikmeter 10 Franken entschädigt werden sollten - 12 Millionen Kubikmeter mal 10 Franken gibt eben auch etwa diese 120 Millionen Franken. Damals hatte Herr Hämmerle also eigentlich genau die gleiche Absicht wie ich, nur wollte er die Entschädigung über die Kubikmeter, ich über die Fläche vornehmen lassen; insofern haben wir den Waldbesitzern im gleichen Mass helfen wollen. Das kommt nicht oft vor, aber offenbar immer öfter.</p>
<p>Die Bundeskasse greift nicht dem Elementarschädenfonds unter die Arme, dies in keiner Art und Weise. Der Elementarschädenfonds wäre heute selbstverständlich in der Lage, diese 30 Millionen Franken zusätzlich zu leisten. Dazu können wir ihn aber mit einem Entscheid heute nicht verpflichten. Deshalb ist es auch nicht so, Herr Aeschbacher, dass für den einzelnen Waldbesitzer die Höhe der Entschädigung überhaupt keine Rolle spielt. Bei 15 000 Hektaren spielt es tatsächlich eine Rolle, ob Sie 60 oder nur 30 Millionen Franken zur Verfügung haben.</p>
<p>Ich glaube, dass der Elementarschädenfonds eine sehr effiziente Auszahlungsmethode hat. Wir konnten uns von Herrn Waldburger, dem Direktor, sagen lassen, dass die Gelder bis Ende dieses Jahres an die Geschädigten ausbezahlt werden. Insofern, so meine ich, liegt hier eine gute Lösung vor. </p>
<p>Namens der SVP-Fraktion bitte ich Sie, auch einer Verantwortung des Bundes diesen geschädigten Waldbesitzern gegenüber gerecht zu werden. </p>
<p>In diesem Sinne bitte ich Sie, dem Antrag der Mehrheit zuzustimmen. </p>
</pd_text>",1,
879,ZH,1,Zurich,99,Conseil fédéral,true,2000-09-19T08:56:44.79,,6153,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.1,,,134,14,Moritz,Leuenberger Moritz,Leuenberger,2000-09-19T08:54:52.443,"<pd_text><p>Ich ersuche Sie, den Antrag der Kommissionsmehrheit abzulehnen.</p>
<p>1. Der Bundesrat ist der Auffassung, dass der Elementarschädenfonds genügend Mittel zur Verfügung hat. Er hat Einnahmen von etwa 200 Millionen Franken aus dem Erlös von alten Banknoten getätigt. Der Fonds braucht diese Bundeshilfe nicht, und es ist nicht einzusehen, weswegen 30 Millionen Franken transferiert werden sollen.</p>
<p>2. Die Auszahlungspraxis des Fonds, in die wir uns im Übrigen nicht einmischen wollen, widerspricht den Prinzipien, die in diesem Bundesbeschluss vorgesehen sind, wonach Härtefälle entschädigt werden. Wir kommen nicht um die Beobachtung herum, dass hier nach dem Giesskannenprinzip vorgegangen wird. Es wurde in einzelnen Voten eine Berechnung vorgenommen. Ich will nicht in die Details gehen, aber wenn wir diese 30 Millionen Franken bezahlen müssten, müssten wir mit dem Fonds Verträge machen, damit garantiert ist, unter welchen Bedingungen und wie diese Beträge ausbezahlt werden. Sonst würde nach dem Giesskannenprinzip vorgegangen.</p>
<p>Aus diesen beiden Gründen bitten wir Sie, dem Bundesrat und dem Ständerat zu folgen und den Antrag der Kommissionsmehrheit abzulehnen.</p>
</pd_text>",1,
880,ZG,9,Zoug,1,Conseil national,true,2000-09-19T09:04:49.927,,6154,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.1,C,Groupe démocrate-chrétien,111,15,Peter,Hess Peter,Hess,2000-09-19T08:56:44.79,"<pd_text><p>Wir werden bei den Finanzierungsartikeln über die Ausgabenbremse abstimmen und dabei das absolute Mehr erreichen müssen, das im Moment aufgrund des Wegganges von Herrn Gendotti bei 100 Stimmen liegt. - Ich habe das elektronische Abstimmungssystem überlistet, indem ich einen falschen Knopf gedrückt habe. Wir müssen jetzt das System herunterfahren und wieder neu starten. Wir werden die Abstimmungen deshalb mit dem alten System, also mit Hilfe der Stimmenzähler, durchführen.</p>
<p>[VS]</p>
<p><i>Art. 2</i></p>
<p><i>Angenommen - Adopté</i></p>
<p>[VS]</p>
<p><i>Ausgabenbremse - Frein aux dépenses</i></p>
<p>[VS]</p>
<p><i>Abstimmung - Vote</i></p>
<p>Für Annahme der Ausgabe .... 172 Stimmen</p>
<p>Dagegen .... 5 Stimmen</p>
<p>[VS]</p>
<p><i>Das qualifizierte Mehr ist erreicht</i></p>
<p><i>La majorité qualifiée est acquise</i></p>
<p>[PAGE 898] [VS]</p>
<p><i>Art. 3bis</i></p>
<p><i>Angenommen - Adopté</i></p>
<p>[VS]</p>
<p><i>Art. 4ter</i></p>
<p>[VS]</p>
<p><i>Abstimmung - Vote</i></p>
<p>Für den Antrag der Mehrheit .... 83 Stimmen</p>
<p>Für den Antrag der Minderheit .... 80 Stimmen</p>
<p>[VS]</p>
<p><i>Ausgabenbremse - Frein aux dépenses</i></p>
<p>[VS]</p>
<p><i>Abstimmung - Vote</i></p>
<p>Für Annahme der Ausgabe .... 89 Stimmen</p>
<p>[VS]</p>
<p><i>Das qualifizierte Mehr ist nicht erreicht</i></p>
<p><i>La majorité qualifiée n'est pas acquise</i></p>
</pd_text>",1,
881,,,,,,,,,6155,4604,1173,FR,DE,N,20000919,718,2015-11-09T11:48:46.103,,,,16,,,,,"<pd_text><p><b>Art. 7</b></p>
<p><i>Antrag der Kommission</i></p>
<p><i>Mehrheit</i></p>
<p>Zustimmung zum Beschluss des Ständerates</p>
<p>[VS]</p>
<p><i>Minderheit</i></p>
<p>(Kunz, Bigger, Binder, Brunner Toni, Fischer, Keller, Lustenberger, Maurer, Tschuppert)</p>
<p><i>Abs. 1</i></p>
<p>.... in welchem das Rund- und Restholz abtransportiert wird ....</p>
<p><i>Abs. 2</i></p>
<p>Zustimmung zum Beschluss des Ständerates</p>
<p>[VS]</p>
<p><b>Art. 7</b></p>
<p><i>Proposition de la commission</i></p>
<p><i>Majorité</i></p>
<p>Adhérer à la décision du Conseil des Etats</p>
<p>[VS]</p>
<p><i>Minorité</i></p>
<p>(Kunz, Bigger, Binder, Brunner Toni, Fischer, Keller, Lustenberger, Maurer, Tschuppert)</p>
<p><i>Al. 1</i></p>
<p>.... le bois en grumes et les déchets de bois sont transportés ....</p>
<p><i>Al. 2</i></p>
<p>Adhérer à la décision du Conseil des Etats</p>
</pd_text>",3,
882,VD,22,Vaud,1,Conseil national,true,2000-09-19T09:06:02.953,*,6156,4604,1173,FR,FR,N,20000919,718,2015-11-09T11:48:46.103,S,Groupe socialiste,491,17,Pierre-Yves,Maillard Pierre-Yves,Maillard,2000-09-19T09:04:49.927,"<pd_text><p>Nous avons eu des explications sur cette question du transport du bois. Le département a organisé une tournée des cantons pour savoir si les mesures prises en juin étaient suffisantes et satisfaisantes. Cette tournée des cantons a établi que, dans la totalité des cantons, les mesures prises en juin avaient été considérées comme judicieuses, c'est-à-dire la souplesse d'aller jusqu'aux 40 tonnes pour le transport de ces chablis. La majorité de la commission a estimé qu'il n'y avait pas lieu d'étendre encore les possibilités offertes en juin, comme la proposition de la minorité Kunz le faisait.</p>
<p>Je vous invite donc à en rester à la position et à la souplesse apportées par le Conseil des Etats à la session de juin 2000, et à refuser la proposition de la minorité.</p>
</pd_text>",1,
